Actualizado 2026-09-12 09:10,,,,,,
Nro,Identificacion,Nombres,Apellidos,NroCuenta,IdBanco,Saldo
118778,9856775753,Ricardo,Mendoza Mendoza,10008511,14,25631.57198
118779,202194065,Ana Jorge Sofia,Rodriguez Rodriguez,10035299,11,18910.97885
118780,4645908603,Luis Jose,Claros Rodriguez,10008512,14,7215.54296
118781,8385219339,Ricardo,Lopez,10017419,13,8386.52463
118782,6650458238,Lucia Jorge,Mendoza,10114730,2,1703.18685
118783,6212809420,Elena Sofia Jorge,Lopez,10008513,14,32328.11136
118784,630521268,Lucia Ricardo,Garcia,10052908,9,36947.74644
118785,8558577247,Maria Sofia Ana,Quispe,10114731,2,39682.28527
118786,5786062157,Diego Elena Luis,Quispe Flores,10114732,2,44288.13724
118787,8390251972,Lucia Maria,Perez Garcia,10026374,12,11.26575
118788,4075400515,Diego Lucia,Quispe Mendoza,10097120,4,35062.73507
118789,3548711998,Maria,Rodriguez Mamani,10114733,2,45228.02289
118790,5520979320,Juan,Claros Vargas,10097121,4,31905.75235
118791,2539398761,Ana Carlos Lucia,Flores Vargas,10079425,6,15951.98415
118792,6778774261,Sofia Elena,Quispe,10097122,4,38750.4847
118793,955266201,Diego Elena Lucia,Vargas,10008514,14,1599.81011
118794,229141945,Elena,Rodriguez,10026375,12,30343.23743
118795,3761188057,Carlos Ana Luis,Quispe Garcia,10044093,10,24091.11345
118796,971346308,Ana,Rodriguez Choque,10088208,5,6958.86722
118797,285221934,Luis,Vargas,10044094,10,32208.75976
118798,28268496,Lucia Lucia Maria,Flores Choque,10070645,7,23694.28434
118799,9270886110,Elena Sofia Ricardo,Vargas,10070646,7,30836.08
118800,4555687629,Juan Sofia,Mendoza Mendoza,10079426,6,35321.72312
118801,8763531159,Carlos,Perez Mamani,10079427,6,34325.61568
118802,1881291634,Sofia Sofia,Quispe Perez,10123434,1,12741.56367
118803,9535533085,Diego Sofia Maria,Claros Quispe,10088209,5,18497.19221
118804,4026055989,Carlos Jose Lucia,Flores Claros,10061779,8,7956.20071
118805,3681451443,Elena Jorge Lucia,Mendoza,10105884,3,11761.11966
118806,3490692768,Diego Elena Jose,Flores,10070647,7,40964.06668
118807,8816921716,Luis,Garcia Flores,10097123,4,32576.4971
118808,4724223456,Sofia Juan,Claros Vargas,10017420,13,24238.61373
118809,4629487186,Jose Ana Juan,Garcia,10070648,7,43626.70859
118810,1628203372,Juan Elena Diego,Martinez,10070649,7,4947.14648
118811,5964860553,Carlos,Mendoza Flores,10070650,7,3863.07643
118812,1352440208,Jorge Maria Carlos,Choque,10088210,5,44461.34241
118813,3828613385,Carlos,Claros Quispe,10105885,3,18714.75236
118814,8095710525,Diego Jose,Mamani,10044095,10,40241.16187
118815,4265919974,Jose Luis Jose,Quispe Garcia,10052909,9,19514.24131
118816,5862503218,Lucia,Flores,10008515,14,14220.99787
118817,7698414583,Jose,Vargas Garcia,10052910,9,7027.2191
118818,4736978911,Juan Lucia Ana,Claros,10123435,1,48288.016
118819,270417653,Jose Jorge Ricardo,Lopez Mamani,10088211,5,42237.99704
118820,6194623141,Juan Sofia Ana,Vargas Mendoza,10026376,12,29085.49272
118821,8106498762,Carlos,Flores,10017421,13,31577.28172
118822,8665934844,Maria Ana,Quispe Vargas,10017422,13,42990.4419
118823,9197173891,Ana Jorge,Mendoza,10035300,11,20086.05587
118824,8195201558,Jose Sofia Lucia,Mamani,10070651,7,22723.47692
118825,6944414211,Jorge Luis Luis,Vargas Vargas,10017423,13,30362.50553
118826,1065315675,Ana Ana Jose,Martinez,10008516,14,19212.23753
118827,141832462,Juan,Garcia Flores,10070652,7,35480.71142
118828,4048833721,Juan Juan Jose,Claros,10079428,6,18134.6571
118829,5431727691,Jorge Jose,Garcia,10123436,1,30012.62004
118830,2208782312,Sofia,Flores Claros,10097124,4,35869.46145
118831,2775414798,Ricardo Jose,Lopez Vargas,10088212,5,6979.3854
118832,7288524934,Ana Luis,Rodriguez Mendoza,10026377,12,28170.16534
118833,3002117259,Juan,Vargas,10097125,4,7001.48434
118834,5663194378,Sofia,Lopez Perez,10088213,5,16100.32425
118835,6106875103,Maria Carlos,Vargas,10114734,2,12240.13936
118836,5421009112,Luis Jose Carlos,Garcia Garcia,10088214,5,28943.56707
118837,2574226168,Luis Juan,Perez,10017424,13,3741.51571
118838,386937786,Maria,Quispe Flores,10044096,10,11931.36951
118839,9530371046,Lucia Carlos,Mendoza,10097126,4,37004.51785
118840,3132264254,Luis,Claros,10044097,10,2395.03135
118841,2568016914,Lucia Sofia,Rodriguez,10061780,8,8829.11407
118842,8784735585,Juan Ana Jorge,Vargas,10052911,9,26178.22309
118843,5594791978,Elena Carlos Sofia,Quispe Flores,10008517,14,40278.67597
118844,9393233290,Jorge,Mendoza Mendoza,10070653,7,28639.89707
118845,9331961647,Luis Lucia,Garcia,10070654,7,31784.48067
118846,9667901091,Lucia Diego,Claros Lopez,10035301,11,44353.56004
118847,9694538379,Juan Diego,Rodriguez Flores,10123437,1,25168.70972
118848,9848114618,Jose,Claros Mamani,10052912,9,3100.06691
118849,8654099495,Ana Carlos,Mamani,10105886,3,10351.82806
118850,3580401121,Elena,Flores Garcia,10070655,7,201.51987
118851,9105539480,Ricardo,Mamani Vargas,10026378,12,40392.10565
118852,3124386676,Diego Jose,Lopez Vargas,10026379,12,26245.50296
118853,9622400525,Luis Elena Elena,Perez Quispe,10026380,12,21276.12919
118854,9879647972,Luis,Claros Claros,10105887,3,14604.1507
118855,9636915065,Elena Carlos,Quispe,10052913,9,23860.275
118856,4287764108,Elena Ana,Lopez,10035302,11,44552.40192
118857,4968856166,Sofia,Perez Rodriguez,10008518,14,47134.523
118858,7806731526,Juan Maria,Claros Mendoza,10061781,8,9359.23097
118859,4654263688,Jorge Diego Sofia,Claros,10114735,2,1154.33438
118860,6753107388,Jose Maria,Lopez,10035303,11,32979.68792
118861,7850217110,Lucia Lucia Lucia,Vargas,10008519,14,46396.36459
118862,1256180337,Jorge Ana Lucia,Lopez Flores,10052914,9,706.96219
118863,9344193373,Jose,Perez,10017425,13,38567.97729
118864,8976457510,Ricardo Sofia Juan,Quispe,10070656,7,13956.14847
118865,2274498600,Carlos,Lopez Claros,10088215,5,7230.68976
118866,8334653016,Lucia,Quispe Mamani,10088216,5,9060.67805
118867,9936286214,Elena,Rodriguez Quispe,10097127,4,15197.25268
118868,3847118008,Maria,Claros Claros,10052915,9,19868.15409
118869,8161678044,Diego,Vargas Garcia,10052916,9,36495.80244
118870,4622001096,Ana Jose Jose,Vargas,10070657,7,4066.70826
118871,8796644247,Lucia Elena Sofia,Lopez Garcia,10123438,1,13619.67039
118872,9628653939,Diego Luis Luis,Mendoza,10105888,3,20749.26012
118873,5934874115,Ricardo,Lopez,10097128,4,25130.67681
118874,809061771,Juan,Martinez Choque,10008520,14,45855.13637
118875,2862045567,Ana,Rodriguez,10070658,7,4710.04465
118876,5013082034,Ana Juan,Rodriguez Mendoza,10026381,12,18745.06064
118877,6471261081,Lucia,Vargas Rodriguez,10052917,9,22379.42297
118878,6556805268,Ana Sofia Sofia,Mendoza Perez,10123439,1,22871.32059
118879,5356667845,Elena Jose Jorge,Claros,10079429,6,31302.29113
118880,7086810045,Diego,Vargas,10061782,8,1944.60122
118881,9532937797,Carlos Carlos,Flores,10079430,6,1389.32773
118882,9445757169,Carlos Juan Sofia,Vargas,10123440,1,42718.85283
118883,4464272054,Sofia Diego,Quispe,10088217,5,26591.8802
118884,5818984852,Jorge Maria,Mendoza,10044098,10,18949.71
118885,9240418970,Diego Elena Luis,Vargas Claros,10097129,4,37511.715
118886,7379878885,Elena Ana,Quispe Perez,10088218,5,17004.68536
118887,6895527804,Ricardo,Flores,10123441,1,22839.36954
118888,9431443118,Maria Luis Diego,Mamani Perez,10079431,6,30008.63436
118889,2091390873,Carlos Maria Juan,Vargas,10105889,3,43159.42199
118890,453748198,Carlos Luis Ricardo,Choque,10026382,12,43.08601
118891,1893943082,Luis Jorge,Vargas,10052918,9,1599.69783
118892,7548730675,Carlos,Quispe,10061783,8,48395.47424
118893,3103577279,Sofia,Garcia Flores,10070659,7,47605.30182
118894,1893155542,Diego Ricardo,Flores Flores,10079432,6,23980.07613
118895,2218368535,Jorge,Flores Lopez,10017426,13,10234.41
118896,4152720181,Ricardo,Perez,10035304,11,12625.74357
118897,1752364668,Ana,Garcia,10114736,2,39713.1524
118898,7955164985,Jose Diego,Rodriguez Quispe,10097130,4,48190.90757
118899,6255695671,Luis Carlos Ricardo,Lopez Rodriguez,10061784,8,7974.93812
118900,3640537326,Carlos Sofia,Quispe,10026383,12,504.63444
118901,4487383293,Lucia,Rodriguez Lopez,10114737,2,32556.11686
118902,2400278953,Elena,Quispe Rodriguez,10026384,12,4948.24709
118903,9457735243,Jorge,Claros,10061785,8,30579.19499
118904,1719480360,Diego Elena Ana,Quispe Choque,10061786,8,36539.84692
118905,2111375515,Carlos Maria,Mamani Lopez,10097131,4,183.0417
118906,6460013596,Jose,Vargas Rodriguez,10105890,3,37907.13536
118907,10974709,Luis Jose,Lopez Quispe,10061787,8,10231.82236
118908,9001430016,Luis Maria,Perez Vargas,10035305,11,37187.045
118909,6377605571,Carlos Ana Jorge,Rodriguez,10123442,1,17465.44804
118910,4229898360,Juan Maria,Mamani Lopez,10105891,3,6487.80557
118911,7049118805,Diego Sofia Jorge,Mamani Rodriguez,10079433,6,47510.8055
118912,6421009575,Jorge,Mendoza,10061788,8,45076.22201
118913,8511023711,Lucia,Claros,10008521,14,41656.84059
118914,7185459177,Ricardo Ricardo Luis,Lopez,10061789,8,25662.49048
118915,3569988359,Luis Luis,Mendoza,10070660,7,32044.68285
118916,9087281874,Carlos Jorge,Mendoza,10044099,10,45428.06902
118917,5873979246,Luis,Lopez Perez,10035306,11,31509.72679
118918,2427368506,Carlos Maria Sofia,Vargas Mamani,10114738,2,15861.12697
118919,5433941512,Jose Juan Sofia,Rodriguez,10105892,3,35293.08485
118920,8978091788,Juan Carlos,Garcia,10105893,3,127.06469
118921,3750339092,Diego Sofia,Claros Quispe,10070661,7,9374.57605
118922,1769771793,Lucia Ana Ricardo,Quispe,10017427,13,38.6705
118923,6331893201,Lucia Diego,Claros Claros,10052919,9,23757.18
118924,7227171058,Jorge Jose Luis,Perez Flores,10026385,12,19488.28195
118925,5044656096,Ana Diego Jorge,Flores,10105894,3,35955.43749
118926,2209159838,Ricardo Diego Jorge,Lopez Flores,10026386,12,34531.24019
118927,7342045316,Carlos Lucia,Claros,10052920,9,47714.27346
118928,4786137872,Lucia Carlos Jose,Rodriguez Flores,10114739,2,37037.06992
118929,4786934150,Diego,Lopez Claros,10026387,12,32294.8904
118930,288043563,Juan,Flores,10123443,1,35079.01818
118931,1351415835,Juan Jose Lucia,Quispe Perez,10105895,3,10265.24521
118932,1394837762,Ricardo,Mamani,10070662,7,21228.08385
118933,7167313205,Ana Ricardo,Flores Claros,10070663,7,24629.49456
118934,5743550618,Jose Ricardo Maria,Mamani Quispe,10017428,13,45806.73847
118935,4124631599,Ana Maria Sofia,Flores Perez,10017429,13,25135.8817
118936,375692553,Jorge Jose,Perez Choque,10088219,5,27400.40371
118937,979798129,Carlos,Martinez,10088220,5,26691.08408
118938,2521696895,Luis Luis,Lopez,10026388,12,30168.41434
118939,1953668509,Elena Diego Elena,Quispe,10088221,5,5943.49378
118940,3900197865,Carlos,Rodriguez,10088222,5,7217.51562
118941,1256741662,Lucia Jorge Lucia,Garcia Mamani,10097132,4,46100.18047
118942,50813784,Luis Jorge,Perez Choque,10044100,10,45709.0037
118943,990231468,Maria Jose Ricardo,Flores,10105896,3,10467.28063
118944,6042539635,Elena Elena Elena,Vargas,10097133,4,24058.39902
118945,4231562364,Ana Ricardo,Lopez,10123444,1,34122.5
118946,3553998513,Jorge Lucia,Garcia Rodriguez,10044101,10,42818.69355
118947,5037517855,Luis Luis Luis,Quispe Claros,10008522,14,45590.25072
118948,3618825411,Juan Jorge,Rodriguez Flores,10097134,4,15240.27885
118949,9074138580,Ana,Claros Mamani,10097135,4,23079.06768
118950,1171564236,Jose Lucia Lucia,Mamani Perez,10070664,7,29145.24372
118951,352647196,Ana Ricardo Maria,Flores Quispe,10070665,7,26348.77241
118952,7200947430,Juan Jorge,Quispe,10044102,10,43141.71877
118953,182595714,Juan Maria Elena,Choque,10008523,14,38782.845
118954,8895088011,Sofia Ana Jose,Vargas Flores,10105897,3,4907.57137
118955,4026938259,Maria Juan,Garcia Flores,10123445,1,25011.06796
118956,7634143742,Luis Ricardo,Mamani,10070666,7,20272.61244
118957,8624598384,Carlos Jorge Luis,Mendoza Claros,10105898,3,25746.5683
118958,6973695721,Carlos Lucia,Garcia Lopez,10044103,10,46310.08799
118959,8521573189,Carlos Sofia,Garcia,10114740,2,17622.8281
118960,1661504412,Maria Sofia,Rodriguez,10052921,9,2696.19525
118961,5070515309,Carlos Maria,Garcia,10017430,13,43432.872
118962,5763548565,Lucia Elena,Mendoza,10070667,7,20825.727
118963,7240244782,Carlos Jorge,Garcia Quispe,10044104,10,13105.71512
118964,7413365141,Ricardo Carlos Luis,Rodriguez,10105899,3,17173.9145
118965,8887230245,Juan Sofia,Flores,10017431,13,19849.43596
118966,1999896758,Carlos Sofia,Perez Claros,10079434,6,2827.18517
118967,182399415,Juan,Mamani Flores,10026389,12,91.03971
118968,8000870557,Lucia Jose,Garcia Claros,10061790,8,305.60514
118969,801454252,Elena Juan Carlos,Choque,10061791,8,20655.68922
118970,3706209536,Ana Carlos,Flores Mamani,10105900,3,22107.05061
118971,4767697813,Sofia Sofia Juan,Claros,10061792,8,24261.42367
118972,9474669574,Carlos,Lopez Mamani,10061793,8,711.32977
118973,9312449789,Luis,Mendoza,10097136,4,21807.2851
118974,7969552712,Luis Ricardo Juan,Quispe Lopez,10035307,11,49937.02373
118975,7736523640,Maria Elena Maria,Garcia,10061794,8,18543.73407
118976,2180133622,Jorge Luis,Flores Perez,10123446,1,221.55555
118977,2956176778,Carlos,Rodriguez Vargas,10008524,14,40788.2397
118978,4082167398,Ricardo,Vargas,10070668,7,5141.24424
118979,908133012,Elena,Flores Martinez,10017432,13,37526.07205
118980,7896658578,Sofia,Mamani Lopez,10044105,10,3259.88082
118981,3198998071,Lucia Diego,Flores Garcia,10123447,1,350.51865
118982,2552232702,Elena,Vargas Rodriguez,10123448,1,36903.89684
118983,7303234070,Luis Carlos Ricardo,Lopez Mendoza,10061795,8,47467.11028
118984,9105949437,Elena,Quispe,10088223,5,7817.90202
118985,3624539753,Maria Maria,Quispe Flores,10008525,14,13645.7916
118986,8640243091,Ricardo Lucia Sofia,Perez Mendoza,10070669,7,9364.04548
118987,3350518259,Maria,Perez,10044106,10,2711.47464
118988,327978308,Sofia,Flores,10105901,3,488.74991
118989,8412251413,Elena Jorge,Claros Flores,10079435,6,41874.07742
118990,8088347454,Ana Carlos Jose,Lopez Vargas,10114741,2,29897.42117
118991,9528407509,Lucia,Rodriguez,10097137,4,30597.2247
118992,7768606260,Juan Juan Ricardo,Lopez Lopez,10008526,14,549.93589
118993,6163118340,Jorge Elena,Claros Vargas,10035308,11,13655.28536
118994,7262593578,Diego Maria,Flores,10123449,1,39636.73444
118995,3928031599,Ana Juan Sofia,Rodriguez Lopez,10044107,10,47342.154
118996,2285592754,Diego,Garcia,10052922,9,26.55875
118997,7126835373,Carlos Carlos,Vargas Mamani,10026390,12,38542.79324
118998,4053368375,Lucia Diego,Mamani,10088224,5,730.0766
118999,4707332191,Carlos Elena,Flores,10105902,3,38873.7154
119000,6441025550,Elena Juan,Vargas Flores,10044108,10,30325.08278
119001,988309907,Elena,Rodriguez Martinez,10008527,14,6639.27977
119002,6383642888,Jose Jorge,Lopez Garcia,10026391,12,36815.45407
119003,8458948776,Carlos,Perez,10061796,8,43659.58615
119004,5362522183,Carlos Maria,Perez,10079436,6,35316.19403
119005,574390205,Sofia Lucia Diego,Choque Flores,10026392,12,22834.09117
119006,6979643290,Lucia,Vargas,10026393,12,31065.2266
119007,2540838831,Carlos Lucia Ana,Flores Flores,10079437,6,45518.73003
119008,3316748388,Jose Ana,Mendoza,10070670,7,895.2862
119009,2709257008,Elena Diego,Garcia,10026394,12,27.16477
119010,8208484083,Ana,Mamani Rodriguez,10070671,7,49327.63803
119011,3366780515,Juan Luis,Quispe Mendoza,10017433,13,46938.413
119012,2672844805,Diego,Claros Vargas,10105903,3,49290.70786
119013,4560040464,Lucia Ricardo,Rodriguez Vargas,10123450,1,16241.35861
119014,1804360211,Jose Ana,Lopez,10088225,5,30989.63774
119015,3733886679,Ricardo,Perez Claros,10097138,4,8878.93751
119016,7340158155,Diego Carlos Ricardo,Perez,10017434,13,25206.28901
119017,3674119025,Jorge Jorge Sofia,Rodriguez,10097139,4,17659.19297
119018,8481998685,Ricardo Jose,Vargas Perez,10123451,1,11197.53506
119019,2047057911,Jorge,Garcia Claros,10123452,1,7215.95355
119020,225727828,Ana Ricardo Ricardo,Flores Vargas,10008528,14,4488.67092
119021,5124408993,Ana Luis,Vargas,10079438,6,35091.90162
119022,5584377960,Maria,Garcia Flores,10114742,2,14258.72969
119023,9052719572,Lucia Jose Jose,Rodriguez,10070672,7,41371.27015
119024,7762182352,Juan Jose,Quispe Claros,10035309,11,16663.41099
119025,4856531295,Sofia Jorge,Mamani,10114743,2,19037.68012
119026,4100049875,Sofia Jose,Garcia Garcia,10026395,12,48729.7493
119027,2147684801,Maria Elena Ricardo,Rodriguez Mamani,10035310,11,26272.89812
119028,9872454390,Jose,Vargas Perez,10123453,1,26611.42757
119029,2890031539,Ricardo,Vargas Garcia,10105904,3,34049.12548
119030,5501596117,Carlos,Perez Claros,10079439,6,32970.47973
119031,5010278072,Carlos Ana Ana,Mendoza,10035311,11,1191.90837
119032,7064071242,Maria Carlos,Perez,10044109,10,49917.45784
119033,3156587170,Maria Jorge,Garcia Vargas,10123454,1,32217.90144
119034,8695533309,Maria,Flores,10044110,10,2168.22531
119035,7828487706,Lucia Ricardo,Mendoza,10123455,1,3832.50218
119036,3786842769,Luis,Mendoza Vargas,10088226,5,49783.1631
119037,6881922597,Elena Lucia Ricardo,Flores,10026396,12,25468.70319
119038,7963421383,Elena,Vargas Mamani,10088227,5,9019.83117
119039,9632174330,Jose Elena,Mendoza,10061797,8,19023.61356
119040,1614051875,Sofia Juan Elena,Perez Vargas,10070673,7,20013.03119
119041,3570576209,Carlos Sofia Ana,Garcia,10035312,11,15783.69457
119042,1402662432,Luis Luis,Rodriguez Vargas,10052923,9,16104.51088
119043,8261327448,Luis Carlos,Garcia,10026397,12,41021.1216
119044,8176593383,Lucia Carlos Carlos,Mamani,10026398,12,15089.11494
119045,2583461030,Lucia Ricardo,Quispe Garcia,10035313,11,36531.93619
119046,4486491926,Lucia Juan,Mendoza Lopez,10105905,3,17149.78859
119047,5359155551,Elena Lucia,Mamani,10035314,11,3803.07202
119048,5932686426,Diego,Rodriguez Vargas,10097140,4,30662.25009
119049,2406387250,Ana,Mendoza,10114744,2,25622.58977
119050,9330153676,Juan Jorge,Mendoza,10008529,14,150.22492
119051,3361952038,Ana Luis,Mendoza,10088228,5,48355.29734
119052,4220578363,Lucia,Rodriguez,10052924,9,31700.78407
119053,4391588912,Elena,Garcia,10061798,8,2416.76964
119054,1284499259,Luis Sofia,Perez,10123456,1,24181.35407
119055,8574598503,Luis Carlos Maria,Mendoza Garcia,10123457,1,5261.71273
119056,7834057778,Jorge,Quispe,10070674,7,20027.0524
119057,5897523607,Sofia Jose,Lopez Mendoza,10123458,1,18395.26862
119058,6325602767,Elena,Mamani Claros,10105906,3,27809.3972
119059,9773532450,Jose Juan Sofia,Lopez Claros,10026399,12,29683.60315
119060,541146728,Carlos,Garcia Choque,10035315,11,37479.16476
119061,6123219436,Sofia,Perez Rodriguez,10114745,2,49114.04224
119062,7252720418,Jorge Luis,Garcia Vargas,10035316,11,19215.15688
119063,1421577673,Carlos Diego Ana,Quispe,10008530,14,25538.81504
119064,6458739086,Ana Ana,Mamani Claros,10035317,11,41298.45541
119065,4634320044,Sofia Diego,Vargas,10026400,12,4305.85007
119066,5642703644,Jose,Perez,10070675,7,2730.57
119067,4883586284,Ana Jose,Claros Rodriguez,10079440,6,38855.91579
119068,1700782137,Juan Ana,Mamani,10044111,10,42157.31324
119069,5515766763,Elena Jose,Mendoza,10088229,5,45959.30844
119070,716707606,Sofia Diego Jose,Lopez,10105907,3,32185.98475
119071,6392548332,Diego Carlos,Mamani Quispe,10044112,10,3820.515
119072,5540367145,Maria Maria,Lopez Mamani,10035318,11,22348.1676
119073,6648097547,Luis Luis,Mendoza Mamani,10070676,7,32165.66717
119074,1739704372,Ana Elena Juan,Mamani Mamani,10035319,11,48325.8699
119075,8246545104,Jorge,Quispe,10105908,3,44632.53
119076,4474114582,Ana Jorge,Perez Claros,10008531,14,11917.60577
119077,7182925281,Ana,Mamani,10017435,13,39074.7981
